center_x,center_y,left_x,left_y,right_x,right_y,left_center_x,left_center_y,right_center_x,right_center_y,road_speed,rightcenter_cur,leftcenter_cur,in_bend
505.016528259944,-251.703030230953,506.587967171467,-248.298169037401,503.445089348422,-255.107891424504,505.802247715706,-250.000599634177,504.230808804183,-253.405460827728,11.1111111111111,0.00837789978406189,0.00812797564629426,1
505.470509424017,-251.912555267589,507.056121575186,-248.514271273267,503.884897272848,-255.310839261911,506.263315499602,-250.213413270428,504.677703348432,-253.61169726475,11.1111111111111,0.00837789978406286,0.00812797564629129,1
505.923613628827,-252.123970068145,507.523371491694,-248.732322270954,504.323855765959,-255.515617865337,506.72349256026,-250.42814616955,505.123734697393,-253.819793966741,11.1111111111111,0.00837789978406271,0.00812797564629347,1
506.375833007992,-252.33727096223,507.989708809024,-248.952318244858,504.761957206961,-255.722223679602,507.182770908508,-250.644794603544,505.568895107477,-254.029747320916,11.1111111111111,0.00837789978406072,0.00812797564628948,1
506.827159710495,-252.552454246708,508.455125431053,-249.17425537561,505.199193989936,-255.930653117806,507.641142570774,-250.863354811159,506.013176850216,-254.241553682257,11.1111111111111,0.00837789978406302,0.00812797564628961,1
507.277585900812,-252.769516185764,508.919613277645,-249.398129810142,505.635558523979,-256.140902561387,508.098599589228,-251.083822997953,506.456572212395,-254.455209373576,11.1111111111111,0.00837789978406208,0.00812797564629081,1
507.727103759056,-252.988453010968,509.383164284785,-249.62393766175,506.071043233327,-256.352968360185,508.55513402192,-251.306195336359,506.899073496191,-254.670710685577,11.1111111111111,0.0083778997840646,0.00812797564629394,1
508.175705481109,-253.209260921337,509.845770404724,-249.851675010164,506.505640557493,-256.56684683251,509.010737942917,-251.53046796575,507.340673019301,-254.888053876923,11.1111111111111,0.00837789978405882,0.0081279756462881,1
508.623383278757,-253.431936083407,510.307423606119,-250.081337901616,506.939342951396,-256.782534265198,509.465403442438,-251.756636992511,507.781363115077,-255.107235174302,11.1111111111111,0.00837789978406347,0.00812797564629343,1
509.070129379829,-253.656474631295,510.768115874168,-250.31292234891,507.37214288549,-257.00002691368,509.919122626998,-251.984698490102,508.221136132659,-255.328250772488,11.1111111111111,0.00837789978942808,0.00812797564629138,1
509.515936028326,-253.882872666768,511.227839210752,-250.546424331487,507.8040328459,-257.219321002049,510.371887619539,-252.214648499128,508.659984437113,-255.551096834409,11.1111111111111,0.00837789842764097,0.0081279756398723,1
509.960795484561,-254.111126259311,511.686585634577,-250.781839795501,508.235005334545,-257.440412723121,510.823690559569,-252.446483027406,509.097900409553,-255.775769491216,11.1111111111111,0.00837785865256454,0.00812797384756673,1
510.404700025291,-254.341231446193,512.144347181304,-251.019164653882,508.665052869277,-257.663298238504,511.274523603297,-252.680198050038,509.534876447284,-256.002264842348,11.1111111111111,0.00837767810669721,0.00812792954742525,1
510.84764194385,-254.573184232538,512.601115903698,-251.258394786414,509.094167984002,-257.887973678662,511.724378923774,-252.915789509476,509.970904963926,-256.2305789556,11.1111111111111,0.00837719716407507,0.00812773156199085,1
511.289613550287,-254.806980591394,513.056883871756,-251.499526039801,509.522343228817,-258.114435142987,512.173248711021,-253.153253315598,510.405978389552,-256.460707867191,11.1111111111111,0.00837620825636108,0.00812720763574532,1
511.730607171493,-255.042616463803,513.511643172852,-251.742554227744,509.949571170133,-258.342678699861,512.621125172173,-253.392585345773,510.840089170813,-256.692647581832,11.1111111111111,0.00837446475793864,0.00812613510725618,1
512.170615151341,-255.280087758869,513.965385911871,-251.987475131008,510.375844390811,-258.572700386729,513.068000531606,-253.633781444938,511.273229771076,-256.926394072799,11.1111111111111,0.00837168942447821,0.00812425099427422,1
512.609629850815,-255.519390353833,514.418104211347,-252.234284497502,510.801155490283,-258.804496210163,513.513867031081,-253.876837425667,511.705392670549,-257.161943281998,11.1111111111111,0.00836758237755945,0.00812126148754628,1
513.047643648142,-255.760520094142,514.869790211596,-252.482978042345,511.225497084688,-259.038062145938,513.958716929869,-254.121749068244,512.136570366415,-257.39929112004,11.1111111111111,0.0083618286272445,0.00811685085313402,1
513.484648938927,-256.003472793522,515.32043607086,-252.73355144795,511.648861806994,-259.273394139094,514.402542504894,-254.368512120736,512.566755372961,-257.638433466308,11.1111111111111,0.00835410512498429,0.00811068974583505,1
513.920638136284,-256.24824423405,515.770033965438,-252.986000364087,512.071242307131,-259.510488104013,514.845336050861,-254.617122299069,512.995940221707,-257.879366169031,11.1111111111111,0.00834408734032887,0.00810244293772071,1
514.355603670967,-256.494830166229,516.218576089822,-253.240320407972,512.492631252112,-259.749339924485,515.287089880395,-254.8675752871,513.42411746154,-258.122085045357,11.1111111111111,0.00833145535629558,0.00809177646664791,1
514.789537991502,-256.743226309058,516.666054656833,-253.496507164331,512.913021326171,-259.989945453784,515.727796324168,-255.119866736695,513.851279658836,-258.366585881421,11.1111111111111,0.00831589947968898,0.0080783642095526,1
515.222433564317,-256.993428350111,517.112461897758,-253.754556185484,513.332405230877,-260.232300514737,516.167447731038,-255.373992267798,514.277419397597,-258.612864432424,11.1111111111111,0.00829712536424324,0.00806189388465485,1
515.654282873877,-257.245431945609,517.557790062482,-254.01446299142,513.750775685271,-260.476400899797,516.606036468179,-255.629947468514,514.702529279574,-258.860916422703,11.1111111111111,0.00827485864515336,0.00804207248586294,1
516.085078422806,-257.499232720495,518.002031419624,-254.276223069875,514.168125425988,-260.722242371115,517.043554921215,-255.887727895185,515.126601924397,-259.110737545805,11.1111111111111,0.00824884908483207,0.00801863115132652,1
516.514812732028,-257.754826268513,518.445178256673,-254.539831876409,514.584447207382,-260.969820660617,517.47999549435,-256.147329072461,515.549629969705,-259.362323464565,11.1111111111111,0.00821887422971051,0.00799132946674522,1
516.943478340887,-258.01220815228,518.887222880117,-254.805284834486,514.999733801656,-261.219131470075,517.915350610502,-256.408746493383,515.971606071271,-259.615669811177,11.1111111111111,0.00818474257805951,0.00795995920248574,1
517.371067807283,-258.271373903369,519.328157615582,-255.072577335556,515.413977998984,-261.470170471182,518.349612711432,-256.671975619463,516.392522903133,-259.870772187276,11.1111111111111,0.00814629625837309,0.00792434748232533,1
517.797573707799,-258.53231902238,519.767974807963,-255.341704739131,515.827172607634,-261.722933305629,518.782774257881,-256.937011880756,516.812373157716,-260.127626164004,11.1111111111111,0.00810341321713332,0.00788435938008757,1
518.222988637829,-258.795038979022,520.206663368455,-255.61266022044,516.239313907202,-261.977417737604,519.214826003142,-257.203849599731,517.231151272515,-260.386228358313,11.1111111111111,0.00805600891370567,0.00783989993942614,1
518.647305499416,-259.059528752227,520.644136780473,-255.885388737201,516.650474218358,-262.233668767253,519.645721139945,-257.472458744714,517.648889858887,-260.64659875974,11.1111111111111,0.00800403751916703,0.00779091561100113,1
519.070523869543,-259.325772735224,521.080316028487,-256.159823355046,517.0607317106,-262.491722115402,520.075419949015,-257.742798045135,518.065627790072,-260.908747425313,11.1111111111111,0.00794749261437581,0.00773739510044636,1
519.492650163286,-259.593744838808,521.51520513754,-256.435933670274,517.470095189031,-262.751556007342,520.503927650413,-258.014839254541,518.481372676158,-261.172650423075,11.1111111111111,0.00788640738164452,0.00767936962014085,1
519.913691370265,-259.863418654654,521.948812160848,-256.713691147752,517.878570579681,-263.013146161556,520.931251765556,-258.288554901203,518.896130974973,-261.438282408105,11.1111111111111,0.0078208542832313,0.00761691253736265,1
520.333654763677,-260.134767916248,522.381145435136,-256.993067429204,518.286164092219,-263.276468403291,521.357400099407,-258.563917672726,519.309909427948,-261.70561815977,11.1111111111111,0.00775094421895936,0.00755013841149259,1
520.752547895624,-260.407766498874,522.812213575396,-257.274034332978,518.692882215852,-263.54149866477,521.78238073551,-258.840900415926,519.722715055738,-261.974632581822,11.1111111111111,0.00767682515495291,0.00747920141282801,1
521.170378592463,-260.682388419535,523.242025469673,-257.556563853737,519.098731715253,-263.808212985332,522.206202031068,-259.119476136636,520.134555153858,-262.245300702434,11.1111111111111,0.0075986802151713,0.00740429311610904,1
521.5871549502,-260.958607836788,523.670590273902,-257.840628162071,519.503719626497,-264.076587511505,522.628872612051,-259.399617999429,520.545437288348,-262.517597674146,11.1111111111111,0.00751672522782203,0.00732563966194965,1
522.002885329902,-261.236399050512,524.097917406777,-258.126199604035,519.907853253028,-264.34659849699,523.05040136834,-259.681299327274,520.955369291465,-262.791498773751,11.1111111111111,0.00743120571941171,0.0072434982799654,1
522.41757835315,-261.515736501602,524.524016544661,-258.413250700612,520.31114016164,-264.618222302592,523.470797448906,-259.964493601107,521.364359257395,-263.066979402097,11.1111111111111,0.00734239335048077,0.00715815316778197,1
522.831242897512,-261.796594771587,524.948897616546,-258.701754147103,520.713588178478,-264.89143539607,523.890070257029,-260.249174459345,521.772415537995,-263.344015083829,11.1111111111111,0.00725058178858693,0.00706991072032983,1
523.243888092053,-262.078948582182,525.372570799035,-258.991682812443,521.115205385072,-265.166214351921,524.308229445544,-260.535315697313,522.179546738563,-263.622581467051,11.1111111111111,0.00715608201606856,0.00697909410431218,1
523.65552331288,-262.362772794774,525.795046511384,-259.283009738456,521.516000114375,-265.442535851092,524.725284912132,-260.822891266615,522.585761713628,-263.902654322933,11.1111111111111,0.00705921707249696,0.00688603717261497,1
524.066158178706,-262.648042409833,526.216335410576,-259.575708139031,521.915980946835,-265.720376680635,525.141246794641,-261.111875274432,522.99106956277,-264.184209545234,11.1111111111111,0.00696031623387067,0.00679107771371414,1
524.475802546457,-262.934732566263,526.636448386427,-259.869751399238,522.315156706486,-265.999713733288,525.556125466442,-261.402241982751,523.395479626471,-264.467223149776,11.1111111111111,0.00685970863319586,0.00669455003103221,1
524.884466506904,-263.222818540685,527.05539655675,-260.165113074379,522.713536457058,-266.280524006991,525.969931531827,-261.693965807532,523.799001481981,-264.751671273838,11.1111111111111,0.00675771632913168,0.00659677684713317,1
525.29216038033,-263.512275746656,527.473191262549,-260.461766888972,523.111129498111,-266.562784604339,526.38267582144,-261.987021317814,524.201644939221,-265.037530175498,11.1111111111111,0.006654646831264,0.00649806052804996,1
525.698894712223,-263.803079733827,527.889844063253,-260.759686735672,523.507945361193,-266.846472731983,526.794369387738,-262.28138323475,524.603420036708,-265.324776232905,11.1111111111111,0.00655078509172591,0.0063986736235718,1
526.104680269004,-264.095206187041,528.305366731989,-261.058846674132,523.903993806018,-267.13156569995,527.205023500497,-262.577026430587,525.004337037511,-265.613385943495,11.1111111111111,0.00644638497328521,0.00629884872069234,1
526.509528033788,-264.388630925364,528.719771250911,-261.359220929811,524.299284816664,-267.418040920917,527.614649642349,-262.873925927587,525.404406425226,-265.903335923141,11.1111111111111,0.00634166020308427,0.00619876759567959,1
526.913449202171,-264.683329901067,529.133069806545,-261.660783892709,524.693828597797,-267.705875909424,528.023259504358,-263.172056896888,525.803638899984,-266.194602905245,11.1111111111111,0.00623677483407211,0.00609854932482821,1
527.316455178055,-264.979279198541,529.545274785192,-261.963510116061,525.087635570918,-267.995048281021,528.430864981624,-263.471394657301,526.202045374487,-266.487163739781,11.1111111111111,0.00613183357299524,0.00599823839410847,1
527.718557569495,-265.276455033165,529.956398768363,-262.267374314963,525.480716370628,-268.285535751366,528.837478168929,-263.771914674064,526.599636970061,-266.780995392265,11.1111111111111,0.00602687471978285,0.00589783739131673,1
528.119768184585,-265.574833750107,530.366454528255,-262.572351364952,525.873081840915,-268.577316135262,529.24311135642,-264.073592557529,526.99642501275,-267.076074942684,11.1111111111111,0.00592190076823798,0.00579734714485184,1
528.520099027372,-265.874391823082,530.775455023274,-262.878416300527,526.26474303147,-268.870367345637,529.647777025323,-264.376404061804,527.392421029421,-267.37237958436,11.1111111111111,0.00581691271536687,0.00569676848504463,1
528.919562293798,-266.175105853051,531.183413393578,-263.185544313624,526.655711194018,-269.164667392479,530.051487843688,-264.680325083337,527.787636743908,-267.669886622765,11.1111111111111,0.00571191155891922,0.00559610224409071,1
529.318170367677,-266.476952566869,531.590342956681,-263.493710752034,527.045997778673,-269.460194381704,530.454256662179,-264.985331659452,528.182084073175,-267.968573474286,11.1111111111111,0.00560689829733644,0.00549534925603705,1
529.715935816699,-266.779908815882,531.996257203083,-263.802891117782,527.435614430315,-269.756926513981,530.856096509891,-265.291399966832,528.575775123507,-268.268417664931,11.1111111111111,0.00550187392975118,0.00539451035678824,1
530.112871388464,-267.083951574475,532.401169791939,-264.113061065444,527.824572984988,-270.054842083506,531.257020590201,-265.598506319959,528.968722186726,-268.56939682899,11.1111111111111,0.00539683945594719,0.0052935863840515,1
530.508990006547,-267.389057938574,532.805094546772,-264.424196400432,528.212885466322,-270.353919476716,531.65704227666,-265.906627169503,529.360937736434,-268.871488707645,11.1111111111111,0.00529179587633235,0.00519257817734586,1
530.904304766594,-267.695205124095,533.208045451217,-264.736273077222,528.600564081972,-270.654137170969,532.056175108906,-266.215739100659,529.752434424283,-269.174671147532,11.1111111111111,0.00518674419191487,0.00509148657795847,1
531.298828932444,-268.002370465352,533.610036644808,-265.049267197549,528.987621220081,-270.955473733156,532.454432788626,-266.525818831451,530.143225076262,-269.478922099254,11.1111111111111,0.00508168540427024,0.00499031242894497,1
531.692575932279,-268.310531413417,534.011082418794,-265.363155008546,529.374069445764,-271.257907818287,532.851829175536,-266.836843210981,530.533322689021,-269.784219615852,11.1111111111111,0.00497662051551339,0.00488905657509806,1
532.085559354808,-268.619665534434,534.411197212003,-265.677912900853,529.759921497613,-271.561418168015,533.248378283405,-267.148789217643,530.92274042621,-270.090541851224,11.1111111111111,0.00487155052828542,0.00478771986292103,1
532.477792945475,-268.929750507897,534.810395606735,-265.99351740668,530.145190284215,-271.865983609114,533.644094276105,-267.461633957289,531.311491614845,-270.397867058505,11.1111111111111,0.00476647644570924,0.00468630314062384,1
532.869290602696,-269.240764124879,535.208692324689,-266.309945197832,530.529888880704,-272.171583051926,534.038991463693,-267.775354661355,531.6995897417,-270.706173588403,11.1111111111111,0.00466139927137029,0.00458480725809168,1
533.260066374125,-269.552684286222,535.60610222293,-266.627173083694,530.91403052532,-272.478195488751,534.433084298528,-268.089928684958,532.087048449722,-271.015439887487,11.1111111111111,0.00455632000927809,0.00448323306687046,1
533.650134452941,-269.86548900069,536.002640289889,-266.945178009181,531.297628615993,-272.785799992198,534.826387371415,-268.405333504936,532.473881534467,-271.325644496444,11.1111111111111,0.00445123966386204,0.00438158142012583,1
534.039509174174,-270.179156383076,536.3983216414,-267.263937052655,531.680696706949,-273.094375713497,535.218915407787,-268.721546717865,532.860102940562,-271.636766048287,11.1111111111111,0.00434615923991552,0.004279853172666,1
534.428205011044,-270.493664652282,536.793161516762,-267.583427423797,532.063248505326,-273.403901880768,535.610683263903,-269.03854603804,533.245726758185,-271.948783266525,11.1111111111111,0.00424107974258689,0.00417804918086438,1
534.816236571335,-270.808992129352,537.18717527485,-267.903626461459,532.445297867819,-273.714357797245,536.001705923092,-269.356309295406,533.630767219577,-272.261674963299,11.1111111111111,0.00413600217734213,0.00407617030269267,1
535.203618593789,-271.125117235473,537.580378390244,-268.224511631473,532.826858797335,-274.025722839473,536.391998492017,-269.674814433473,534.015238695562,-272.575420037473,11.1111111111111,0.00403092754995438,0.00397421739766692,1
535.590365944533,-271.442018489944,537.972786449398,-268.546060524435,533.207945439668,-274.337976455454,536.781576196965,-269.994039507189,534.399155692101,-272.889997472699,11.1111111111111,0.00392585686644698,0.00387219132682858,1
535.976493613519,-271.759674508107,538.364415146842,-268.868250853452,533.588572080197,-274.651098162761,537.170454380181,-270.313962680779,534.782532846858,-273.205386335434,11.1111111111111,0.00382079113308113,0.00377009295273488,1
536.362016710999,-272.078063999243,538.755280281408,-269.191060451868,533.968753140591,-274.965067546618,537.558648496203,-270.634562225555,535.165384925795,-273.521565772931,11.1111111111111,0.00371573135634668,0.00366792313943767,1
536.746950464018,-272.397165764448,539.145397752498,-269.514467270955,534.348503175538,-275.27986425794,537.946174108258,-270.955816517702,535.547726819778,-273.838515011194,11.1111111111111,0.00361067854289542,0.00356568275245217,1
537.131310212929,-272.71695869446,539.534783556373,-269.838449377582,534.727836869485,-275.595468011338,538.333046884651,-271.277704036021,535.929573541207,-274.156213352899,11.1111111111111,0.00350563369954098,0.00346337265873845,1
537.515111407937,-273.037421767474,539.923453782474,-270.16298495185,535.106769033401,-275.911858583097,538.719282595205,-271.600203359662,536.310940220669,-274.474640175286,11.1111111111111,0.003400597833228,0.00336099372668334,1
537.898369605661,-273.358534046912,540.311424609776,-270.488052284713,535.485314601546,-276.229015809111,539.104897107719,-271.923293165813,536.691842103604,-274.793774928012,11.1111111111111,0.00329557195099388,0.00325854682609242,1
538.281100465715,-273.680274679179,540.698712303165,-270.813629775565,535.863488628264,-276.546919582794,539.48990638444,-272.246952227372,537.07229454699,-275.113597130987,11.1111111111111,0.00319055705994855,0.00315603282812953,1
538.663319747315,-274.002622891381,541.085333209851,-271.139695929809,536.241306284779,-276.865549852953,539.874326478583,-272.571159410595,537.452313016047,-275.434086372167,11.1111111111111,0.00308555416724423,0.00305345260534168,1
539.045043305905,-274.325557989022,541.471303755794,-271.466229356405,536.618782856015,-277.184886621638,540.258173530849,-272.895893672713,537.83191308096,-275.75522230533,11.1111111111111,0.00298056428004272,0.00295080703159887,1
539.426287089803,-274.649059353673,541.856640442177,-271.793208765389,536.995933737428,-277.504909941957,540.64146376599,-273.221134059531,538.211110413616,-276.076984647815,11.1111111111111,0.00287558840550204,0.00284809698210604,1
539.807067136865,-274.973106440621,542.241359841888,-272.120612965384,537.372774431841,-277.825599915859,541.024213489376,-273.546859703003,538.589920784353,-276.39935317824,11.1111111111111,0.00277062755072942,0.00274532333334383,1
540.187399571169,-275.297678776491,542.625478596031,-272.448420861081,537.749320546307,-278.146936691901,541.4064390836,-273.873049818786,538.968360058738,-276.722307734196,11.1111111111111,0.00266568272276994,0.00264248696309702,1
540.567300599719,-275.622755956841,543.009013410474,-272.776611450707,538.125587788964,-278.468900462975,541.788157005096,-274.199683703774,539.346444194342,-277.045828209908,11.1111111111111,0.00256075492856094,0.00253958875037315,1
540.946786509163,-275.948317643746,543.391981052402,-273.105163823475,538.501591965925,-278.791471464016,542.169383780782,-274.526740733611,539.724189237544,-277.369894553881,11.1111111111111,0.00245584517492725,0.00243662957543602,1
541.325873662532,-276.27434356335,543.774398346909,-273.434057157017,538.877348978156,-279.114629969682,542.550136004721,-274.854200360183,540.101611320344,-277.694486766516,11.1111111111111,0.00235095446852975,0.0023336103197354,1
541.704578495992,-276.600813503406,544.156282173609,-273.763270714803,539.252874818375,-279.43835629201,542.930430334801,-275.182042109104,540.478726657183,-278.019584897708,11.1111111111111,0.0022460838938529,0.00223053186593117,1
542.082917515613,-276.927707310794,544.537649463264,-274.092783843541,539.628185567962,-279.762630778047,543.310283489439,-275.510245577167,540.855551541788,-278.34516904442,11.1111111111111,0.00214123784858987,0.00212739501848083,1
542.460907294157,-277.255004889016,544.918517194439,-274.422575970572,540.003297393875,-280.08743380746,543.689712244298,-275.838790429794,541.232102344016,-278.671219348238,11.1111111111111,0.00203645873996425,0.00202420051623731,1
542.838564467873,-277.582686195682,545.298902390175,-274.752626601243,540.37822654557,-280.412745790122,544.068733429024,-276.167656398463,541.608395506721,-278.997715992902,11.1111111111111,0.0019318549325016,0.00192098932366115,1
543.215905733312,-277.910731239976,545.678822114688,-275.082915316272,540.752989351936,-280.738547163679,544.447363924,-276.496823278124,541.984447542624,-279.324639201827,11.1111111111111,0.00182759216533885,0.00181787878237384,1
543.592947844155,-278.239120080098,546.058293470078,-275.413421769106,541.127602218232,-281.06481839109,544.825620657117,-276.826270924602,542.360275031194,-279.651969235594,11.1111111111111,0.00172388381053022,0.00171505261775457,1
543.969707608052,-278.567832820709,546.43733359307,-275.744125683263,541.502081623034,-281.391539958156,545.203520600561,-277.155979251986,542.735894615543,-279.979686389433,11.1111111111111,0.00162098164986978,0.00161274940540056,1
544.346201883469,-278.896849610344,546.815959651752,-276.075006849663,541.876444115186,-281.718692371024,545.581080767611,-277.485928230003,543.111322999328,-280.307770990684,11.1111111111111,0.00151916717459672,0.00151125161627841,1
544.722447576558,-279.226150638819,547.194188842363,-276.406045123964,542.250706310752,-282.046256153674,545.95831820946,-277.816097881392,543.486576943655,-280.636203396246,11.1111111111111,0.00141874340929965,0.0014108752483209,1
545.098461638022,-279.55571613463,547.572038386061,-276.737220423873,542.624884889982,-282.374211845388,546.335250012042,-278.146468279252,543.861673264002,-280.964963990009,11.1111111111111,0.00132002725928662,0.00131196005510516,1
545.474261060005,-279.885526362334,547.949525525739,-277.068512726464,542.998996594272,-282.702539998204,546.711893292872,-278.477019544399,544.236628827139,-281.294033180269,11.1111111111111,0.00122334237982499,0.00121486038402581,1
545.849862872984,-280.215561619917,548.326667522831,-277.39990206548,543.373058223136,-283.031221174355,547.088265197908,-278.807731842699,544.61146054806,-281.623391397136,11.1111111111111,0.00112901256515778,0.00111993663614364,1
546.225284142665,-280.545802236164,548.703481654155,-277.73136852864,543.747086631175,-283.360235943687,547.46438289841,-279.138585382402,544.98618538692,-281.953019089925,11.1111111111111,0.00103735565529802,0.00102754735910335,1
546.600541966898,-280.876228568003,549.079985208752,-278.062892254935,544.121098725045,-283.689564881071,547.840263587825,-279.469560411469,545.360820345971,-282.282896724537,11.1111111111111,0,0,1
546.975653472593,-281.206820997858,549.456195484749,-278.394453431922,544.495111460437,-284.019188563794,548.215924478671,-279.80063721489,545.735382466515,-282.613004780826,11.1111111111111,0,0,1
547.35063581264,-281.53755993098,549.832129786233,-278.726032293018,544.869141839048,-284.349087568942,548.591382799437,-280.131796111999,546.109888825844,-282.943323749961,11.1111111111111,0,0,1
547.725506162843,-281.868425792779,550.207805420133,-279.057609114791,545.243206905552,-284.679242470767,548.966655791488,-280.463017453785,546.484356534197,-283.273834131773,11.1111111111111,0,0,1
548.100281718848,-282.199399026148,550.583239693112,-279.389164214244,545.617323744584,-285.009633838053,549.34176070598,-280.794281620196,546.858802731716,-283.604516432101,11.1111111111111,0,0,1
548.47497969309,-282.530460088784,550.958449908484,-279.720677946117,545.991509477696,-285.340242231451,549.716714800787,-281.125569017451,547.233244585393,-283.935351160118,11.1019006438076,0,0,1
548.849617311731,-282.861589450499,551.333453363121,-280.052130700168,546.36578126034,-285.67104820083,550.091535337426,-281.456860075334,547.607699286035,-284.266318825665,11.0834567472433,0,0,1
549.224211811605,-283.192767590534,551.708267344379,-280.383502898468,546.74015627883,-286.002032282601,550.466239577992,-281.788135244501,547.982184045217,-284.597399936568,11.0649821071275,0,0,1
549.598780437171,-283.523974994866,552.082912175213,-280.714777688152,547.114648699128,-286.33317230158,550.840846306192,-282.119376341509,548.356714568149,-284.928573648223,11.0464765692093,0,0,1
549.973340078065,-283.855192559938,552.457474864281,-281.045997948682,547.489205291849,-286.664387171195,551.215407471173,-282.45059525431,548.731272684957,-285.259789865566,11.0279399779436,0,0,1
550.347899359566,-284.186410531433,552.832034145782,-281.377215920177,547.86376457335,-286.99560514269,551.589966752674,-282.781813225805,549.105831966458,-285.591007837062,11.009372176476,0,0,1
550.722458641067,-284.517628502929,553.206593427283,-281.708433891672,548.238323854851,-287.326823114186,551.964526034175,-283.113031197301,549.480391247959,-285.922225808557,10.9907730066271,0,0,1
551.097017922568,-284.848846474424,553.581152708783,-282.039651863167,548.612883136352,-287.658041085681,552.339085315676,-283.444249168796,549.85495052946,-286.253443780053,10.9721423088766,0,0,1
551.471577204069,-285.18006444592,553.955711990284,-282.370869834663,548.987442417853,-287.989259057176,552.713644597177,-283.775467140291,550.229509810961,-286.584661751548,10.9534799223479,0,0,1
551.84613648557,-285.511282417415,554.330271271785,-282.702087806158,549.362001699354,-288.320477028672,553.088203878678,-284.106685111787,550.604069092462,-286.915879723043,10.9347856847913,0,0,1
552.220695767071,-285.842500388911,554.704830553286,-283.033305777654,549.736560980855,-288.651695000167,553.462763160178,-284.437903083282,550.978628373963,-287.247097694539,10.9160594325679,0,0,1
552.595255048571,-286.173718360406,555.079389834787,-283.364523749149,550.111120262356,-288.982912971663,553.837322441679,-284.769121054778,551.353187655464,-287.578315666034,10.8973010006327,0,0,1
552.969814330072,-286.504936331901,555.453949116288,-283.695741720645,550.485679543857,-289.314130943158,554.21188172318,-285.100339026273,551.727746936964,-287.90953363753,10.878510222518,0,0,1
553.344373611573,-286.836154303397,555.828508397789,-284.02695969214,550.860238825358,-289.645348914654,554.586441004681,-285.431556997768,552.102306218465,-288.240751609025,10.8596869303156,0,0,1
553.718932893074,-287.167372274892,556.20306767929,-284.358177663636,551.234798106859,-289.976566886149,554.961000286182,-285.762774969264,552.476865499966,-288.571969580521,10.8408309546595,0,0,1
554.093492174575,-287.498590246388,556.57762696079,-284.689395635131,551.60935738836,-290.307784857645,555.335559567683,-286.093992940759,552.851424781467,-288.903187552016,10.8219421247086,0,0,1
554.468051456076,-287.829808217883,556.952186242292,-285.020613606627,551.98391666986,-290.639002829139,555.710118849184,-286.425210912255,553.225984062968,-289.234405523511,10.8030202681278,0,0,1
554.842610737577,-288.161026189378,557.326745523792,-285.351831578122,552.358475951361,-290.970220800635,556.084678130685,-286.75642888375,553.600543344469,-289.565623495007,10.7840652110704,0,0,1
555.217170019078,-288.492244160874,557.701304805294,-285.683049549618,552.733035232861,-291.30143877213,556.459237412186,-287.087646855246,553.975102625969,-289.896841466502,10.7650767781589,0,0,1
555.591729300578,-288.823462132369,558.075864086794,-286.014267521112,553.107594514363,-291.632656743626,556.833796693686,-287.418864826741,554.349661907471,-290.228059437998,10.7460547924666,0,0,1
555.966288582079,-289.154680103865,558.450423368295,-286.345485492608,553.482153795864,-291.963874715121,557.208355975187,-287.750082798236,554.724221188972,-290.559277409493,10.7269990754978,0,0,1
556.34084786358,-289.48589807536,558.824982649796,-286.676703464103,553.856713077365,-292.295092686617,557.582915256688,-288.081300769732,555.098780470473,-290.890495380989,10.7079094471689,0,0,1
556.715407145081,-289.817116046856,559.199541931297,-287.007921435599,554.231272358865,-292.626310658112,557.957474538189,-288.412518741227,555.473339751973,-291.221713352484,10.6887857257879,0,0,1
557.089966426582,-290.148334018351,559.574101212797,-287.339139407094,554.605831640367,-292.957528629608,558.33203381969,-288.743736712723,555.847899033474,-291.552931323979,10.6696277280346,0,0,1
557.464525708083,-290.479551989846,559.948660494299,-287.67035737859,554.980390921867,-293.288746601103,558.706593101191,-289.074954684218,556.222458314975,-291.884149295475,10.6504352689401,0,0,1
557.839084989584,-290.810769961342,560.323219775799,-288.001575350085,555.354950203368,-293.619964572599,559.081152382692,-289.406172655713,556.597017596476,-292.21536726697,10.6312081618657,0,0,1
558.213644271085,-291.141987932837,560.6977790573,-288.332793321581,555.729509484869,-293.951182544094,559.455711664193,-289.737390627209,556.971576877977,-292.546585238466,10.6119462184822,0,0,1
558.588203552586,-291.473205904333,561.072338338801,-288.664011293076,556.10406876637,-294.282400515589,559.830270945694,-290.068608598704,557.346136159478,-292.877803209961,10.5926492487477,0,0,1
558.962762834087,-291.804423875828,561.446897620302,-288.995229264571,556.478628047871,-294.613618487084,560.204830227195,-290.3998265702,557.720695440979,-293.209021181456,10.5733170608865,0,0,1
559.337322115587,-292.135641847323,561.821456901803,-289.326447236067,556.853187329372,-294.94483645858,560.579389508695,-290.731044541695,558.09525472248,-293.540239152952,10.5539494613662,0,0,1
559.711881397088,-292.466859818819,562.196016183304,-289.657665207562,557.227746610872,-295.276054430075,560.953948790196,-291.062262513191,558.46981400398,-293.871457124447,10.5345462548754,0,0,1
560.086440678589,-292.798077790314,562.570575464804,-289.988883179057,557.602305892374,-295.607272401571,561.328508071697,-291.393480484686,558.844373285482,-294.202675095943,10.5151072443008,0,0,1
560.46099996009,-293.12929576181,562.945134746306,-290.320101150553,557.976865173875,-295.938490373066,561.703067353198,-291.724698456181,559.218932566982,-294.533893067438,10.4956322307036,0,0,1
